"species","month","year","country","IT","sex","doi"
"Osmia rufa",5,1975,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1972,"Netherlands",2.8,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,1966,"Netherlands",2.7,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1952,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",6,1980,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1980,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1980,"Netherlands",2.8,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1980,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",8,1980,"Netherlands",2.7,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",7,1979,"Netherlands",2.4,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",7,1979,"Netherlands",2.3,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,1983,"Netherlands",3,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,1983,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1986,"Netherlands",2.4,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1981,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1990,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1990,"Netherlands",2.7,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1981,"Netherlands",2.6,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1990,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1993,"Netherlands",2.8,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1981,"Netherlands",2.6,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",7,1984,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,1997,"Netherlands",2.4,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1990,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1992,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1992,"Netherlands",2.4,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1992,"Netherlands",2.7,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1992,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",3,1990,"Netherlands",2.7,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",3,1990,"Netherlands",2.7,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,1989,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,2001,"Netherlands",2.8,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.8,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.6,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.8,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2002,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,2001,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,2000,"Netherlands",2.6,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,2000,"Netherlands",2.7,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",6,2001,"Netherlands",2.8,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.9,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.7,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,2001,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",4,2002,"Netherlands",2.5,"Female","10.1371/journal.pone.0148983"
"Osmia rufa",8,1889,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1878,"Netherlands",1.9,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1899,"Netherlands",1.8,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",8,1889,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",8,1889,"Netherlands",2.6,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1878,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",8,1889,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1866,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1866,"Netherlands",2.9,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1866,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1866,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1879,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1879,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1866,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1866,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1899,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1899,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1899,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1866,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",3,1880,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1917,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1920,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1918,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",1.9,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1919,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1917,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1917,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1934,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1920,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1920,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1925,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1925,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1925,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1926,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1922,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1926,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1925,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1925,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1925,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1922,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1938,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",7,1936,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",7,1936,"Netherlands",2.7,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",7,1936,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1938,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1932,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1934,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1933,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1939,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1941,"Netherlands",1.8,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1942,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1943,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1942,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1943,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1944,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1941,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1952,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1952,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1952,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1942,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1946,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1956,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1948,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1957,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1948,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1948,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1942,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1942,"Netherlands",1.9,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1968,"Netherlands",1.8,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1864,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1864,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1968,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1968,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1968,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1969,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1971,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1972,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1972,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1971,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1966,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1980,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1980,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1972,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",55,1974,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1886,"Netherlands",1.9,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1980,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1980,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1978,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1987,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1993,"Netherlands",1.7,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1986,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1984,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1984,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1984,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1993,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1987,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1993,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1983,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1984,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1987,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1989,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1986,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1989,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1989,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1993,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,1997,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1990,"Netherlands",1.7,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,1990,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,2001,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2008,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,2001,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,2001,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,2001,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",1.9,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.1,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2002,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",4,2001,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.5,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.2,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",6,2001,"Netherlands",2.7,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2001,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2000,"Netherlands",1.9,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2000,"Netherlands",2.4,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2000,"Netherlands",2.3,"Male","10.1371/journal.pone.0148983"
"Osmia rufa",5,2000,"Netherlands",2,"Male","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1878,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1878,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1871,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1874,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1874,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1874,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1881,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1881,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1881,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1874,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1876,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1912,"Netherlands",2.2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1912,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1916,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1920,"Netherlands",2.2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1918,"Netherlands",2.3,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1919,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",7,1918,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",2.2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1919,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1920,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",4,1938,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",4,1938,"Netherlands",2.2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1934,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1934,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1924,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1924,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1928,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",5,1934,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",8,1923,"Netherlands",2.2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",8,1923,"Netherlands",2.2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",8,1923,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",8,1923,"Netherlands",2.2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",8,1923,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",8,1923,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1938,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1938,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1938,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1938,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1938,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Osmia caerulescens",6,1938,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
